日期,确诊总数,今日确诊数,治愈总数,治愈新增,现存感染数,现存增加数,死亡人数,新增死亡,高风险地区数,中风险地区数,疑似总数,新增疑似
20201217,18,0,18,0,0,0,0,0,0,0,0,0
20201218,18,0,18,0,0,0,0,0,0,0,0,0
20201219,18,0,18,0,0,0,0,0,0,0,0,0
20201220,18,0,18,0,0,0,0,0,0,0,0,0
20201221,18,0,18,0,0,0,0,0,0,0,0,0
20201222,18,0,18,0,0,0,0,0,0,0,0,0
20201223,18,0,18,0,0,0,0,0,0,0,0,0
20201224,18,0,18,0,0,0,0,0,0,0,0,0
20201225,18,0,18,0,0,0,0,0,0,0,0,0
20201226,18,0,18,0,0,0,0,0,0,0,0,0
20201227,18,0,18,0,0,0,0,0,0,0,0,0
20201228,18,0,18,0,0,0,0,0,0,0,0,0
20201229,18,0,18,0,0,0,0,0,0,0,0,0
20201230,18,0,18,0,0,0,0,0,0,0,0,0
20201231,18,0,18,0,0,0,0,0,0,0,0,0
20210101,18,0,18,0,0,0,0,0,0,0,0,0
20210102,18,0,18,0,0,0,0,0,0,0,0,0
20210103,18,0,18,0,0,0,0,0,0,0,0,0
20210104,18,0,18,0,0,0,0,0,0,0,0,0
20210105,18,0,18,0,0,0,0,0,0,0,0,0
20210106,18,0,18,0,0,0,0,0,0,0,0,0
20210107,18,0,18,0,0,0,0,0,0,0,0,0
20210108,18,0,18,0,0,0,0,0,0,0,0,0
20210109,18,0,18,0,0,0,0,0,0,0,0,0
20210110,18,0,18,0,0,0,0,0,0,0,0,0
20210111,18,0,18,0,0,0,0,0,0,0,0,0
20210112,18,0,18,0,0,0,0,0,0,0,0,0
20210113,18,0,18,0,0,0,0,0,0,0,0,0
20210114,18,0,18,0,0,0,0,0,0,0,0,0
20210115,18,0,18,0,0,0,0,0,0,0,0,0
20210116,18,0,18,0,0,0,0,0,0,0,0,0
20210117,18,0,18,0,0,0,0,0,0,0,0,0
20210118,18,0,18,0,0,0,0,0,0,0,0,0
20210119,18,0,18,0,0,0,0,0,0,0,0,0
20210120,18,0,18,0,0,0,0,0,0,0,0,0
20210121,18,0,18,0,0,0,0,0,0,0,0,0
20210122,18,0,18,0,0,0,0,0,0,0,0,0
20210123,18,0,18,0,0,0,0,0,0,0,0,0
20210124,18,0,18,0,0,0,0,0,0,0,0,0
20210125,18,0,18,0,0,0,0,0,0,0,0,0
20210126,18,0,18,0,0,0,0,0,0,0,0,0
20210127,18,0,18,0,0,0,0,0,0,0,0,0
20210128,18,0,18,0,0,0,0,0,0,0,0,0
20210129,18,0,18,0,0,0,0,0,0,0,0,0
20210130,18,0,18,0,0,0,0,0,0,0,0,0
20210131,18,0,18,0,0,0,0,0,0,0,0,0
20210201,18,0,18,0,0,0,0,0,0,0,0,0
20210202,18,0,18,0,0,0,0,0,0,0,0,0
20210203,18,0,18,0,0,0,0,0,0,0,0,0
20210204,18,0,18,0,0,0,0,0,0,0,0,0
20210205,18,0,18,0,0,0,0,0,0,0,0,0
20210206,18,0,18,0,0,0,0,0,0,0,0,0
20210207,18,0,18,0,0,0,0,0,0,0,0,0
20210208,18,0,18,0,0,0,0,0,0,0,0,0
20210209,18,0,18,0,0,0,0,0,0,0,0,0
20210210,18,0,18,0,0,0,0,0,0,0,0,0
20210211,18,0,18,0,0,0,0,0,0,0,0,0
20210212,18,0,18,0,0,0,0,0,0,0,0,0
20210213,18,0,18,0,0,0,0,0,0,0,0,0
20210214,18,0,18,0,0,0,0,0,0,0,0,0
20210215,18,0,18,0,0,0,0,0,0,0,0,0
20210216,18,0,18,0,0,0,0,0,0,0,0,0
20210217,18,0,18,0,0,0,0,0,0,0,0,0
20210218,18,0,18,0,0,0,0,0,0,0,0,0
20210219,18,0,18,0,0,0,0,0,0,0,0,0
20210220,18,0,18,0,0,0,0,0,0,0,0,0
20210221,18,0,18,0,0,0,0,0,0,0,0,0
20210222,18,0,18,0,0,0,0,0,0,0,0,0
20210223,18,0,18,0,0,0,0,0,0,0,0,0
20210224,18,0,18,0,0,0,0,0,0,0,0,0
20210225,18,0,18,0,0,0,0,0,0,0,0,0
20210226,18,0,18,0,0,0,0,0,0,0,0,0
20210227,18,0,18,0,0,0,0,0,0,0,0,0
20210228,18,0,18,0,0,0,0,0,0,0,0,0
20210301,18,0,18,0,0,0,0,0,0,0,0,0
20210302,18,0,18,0,0,0,0,0,0,0,0,0
20210303,18,0,18,0,0,0,0,0,0,0,0,0
20210304,18,0,18,0,0,0,0,0,0,0,0,0
20210305,18,0,18,0,0,0,0,0,0,0,0,0
20210306,18,0,18,0,0,0,0,0,0,0,0,0
20210307,18,0,18,0,0,0,0,0,0,0,0,0
20210308,18,0,18,0,0,0,0,0,0,0,0,0
20210309,18,0,18,0,0,0,0,0,0,0,0,0
